// export const csvData = `Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par		“	 BSB version 	pnc	”	footnotes	End text
Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par	Space	begQ	 BSB version 	pnc	endQ	footnotes	End text
28226	0	28110	1205	Hebrew	מַזְכִּ֥יר	מַזְכִּ֥יר	maz·kîr	V-Hifil-Prtcpl-ms	Verb - Hifil - Participle - masculine singular	2142								 recall 				
28224	0	28111	1205	Hebrew	חֲטָאַ֕י	חֲטָאַ֕י	ḥă·ṭā·’ay	N-mpc | 1cs	Noun - masculine plural construct | first person common singular	2399								 my failures 	.			
28228	0	28112	1205	Hebrew																		
28229	0	28113	1205	Hebrew																		
28230	0	28114	1205	Hebrew																		
28231	0	28115	1205	Hebrew																		
28232	0	28116	1205	Hebrew																		
28233	0	28117	1205	Hebrew																		
28234	0	28118	1205	Hebrew																		
28235	0	28119	1205	Hebrew																		
28236	0	28120	1205	Hebrew																		
28237	0	28121	1205	Hebrew																		
28238	0	28122	1206	Hebrew	פַּרְעֹ֖ה	פַּרְעֹ֖ה	par·‘ōh	N-proper-ms	Noun - proper - masculine singular	6547		Genesis 41:10						 Pharaoh 				
28239	0	28123	1206	Hebrew	קָצַ֣ף	קָצַ֣ף	qā·ṣap̄	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	7107								 was once angry 				
28240	0	28124	1206	Hebrew	עַל־	עַל־	‘al-	Prep	Preposition	5921								 with 				
28241	0	28125	1206	Hebrew	עֲבָדָ֑יו	עֲבָדָ֑יו	‘ă·ḇā·ḏāw	N-mpc | 3ms	Noun - masculine plural construct | third person masculine singular	5650								 his servants 	,			
28242	0	28126	1206	Hebrew	וַיִּתֵּ֨ן	וַיִּתֵּ֨ן	way·yit·tên	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	5414								 and he put 				
28243	0	28127	1206	Hebrew	אֹתִ֜י	אֹתִ֜י	’ō·ṯî	DirObjM | 1cs	Direct object marker | first person common singular	853								 - 				
28248	0	28128	1206	Hebrew	אֹתִ֕י	אֹתִ֕י	’ō·ṯî	DirObjM | 1cs	Direct object marker | first person common singular	853								 me 				
28249	0	28129	1206	Hebrew	וְאֵ֖ת	וְאֵ֖ת	wə·’êṯ	Conj-w | DirObjM	Conjunctive waw | Direct object marker	853								 and 				
28246	0	28130	1206	Hebrew	שַׂ֣ר	שַׂ֣ר	śar	N-msc	Noun - masculine singular construct	8269								 the chief 				
28251	0	28131	1206	Hebrew	הָאֹפִֽים׃	הָאֹפִֽים׃	hā·’ō·p̄îm	Art | V-Qal-Prtcpl-mp	Article | Verb - Qal - Participle - masculine plural	644								 baker 				
28244	0	28132	1206	Hebrew	בְּמִשְׁמַ֗ר	בְּמִשְׁמַ֗ר	bə·miš·mar	Prep-b | N-msc	Preposition-b | Noun - masculine singular construct	4929								 in the custody 				
28245	0	28133	1206	Hebrew	בֵּ֚ית	בֵּ֚ית	bêṯ	N-msc	Noun - masculine singular construct	1004								 . . . 				
28250	0	28134	1206	Hebrew	שַׂ֥ר	שַׂ֥ר	śar	N-msc	Noun - masculine singular construct	8269								 of the captain 				
28247	0	28135	1206	Hebrew	הַטַּבָּחִ֔ים	הַטַּבָּחִ֔ים	haṭ·ṭab·bā·ḥîm	Art | N-mp	Article | Noun - masculine plural	2876								 of the guard 	.			
28252	0	28136	1206	Hebrew																		
28253	0	28137	1206	Hebrew																		
28254	0	28138	1206	Hebrew																		
28255	0	28139	1206	Hebrew																		
28256	0	28140	1206	Hebrew																		
28257	0	28141	1206	Hebrew																		
28258	0	28142	1206	Hebrew																		
28259	0	28143	1206	Hebrew																		
28260	0	28144	1206	Hebrew																		
28261	0	28145	1206	Hebrew																		
28265	0	28146	1207	Hebrew	אֶחָ֖ד	אֶחָ֖ד	’e·ḥāḏ	Number-ms	Number - masculine singular	259		Genesis 41:11						 One 				
28264	0	28147	1207	Hebrew	בְּלַ֥יְלָה	בְּלַ֥יְלָה	bə·lay·lāh	Prep-b | N-ms	Preposition-b | Noun - masculine singular	3915								 night 				
28267	0	28148	1207	Hebrew	וָה֑וּא	וָה֑וּא	wā·hū	Conj-w | Pro-3ms	Conjunctive waw | Pronoun - third person masculine singular	1931								 both [the chief baker] 				
28266	0	28149	1207	Hebrew	אֲנִ֣י	אֲנִ֣י	’ă·nî	Pro-1cs	Pronoun - first person common singular	589								 and I 				
28262	0	28150	1207	Hebrew	וַנַּֽחַלְמָ֥ה	וַנַּֽחַלְמָ֥ה	wan·na·ḥal·māh	Conj-w | V-Qal-ConsecImperf-1cp | 3fs	Conjunctive waw | Verb - Qal - Consecutive imperfect - first person common plural | third person feminine singular	2492								 had dreams 				
28263	0	28151	1207	Hebrew	חֲל֛וֹם	חֲל֛וֹם	ḥă·lō·wm	N-ms	Noun - masculine singular	2472								 . . . 	,			
28268	0	28152	1207	Hebrew	אִ֛ישׁ	אִ֛ישׁ	’îš	N-ms	Noun - masculine singular	376								 [and] each 				
28270	0	28153	1207	Hebrew	חֲלֹמ֖וֹ	חֲלֹמ֖וֹ	ḥă·lō·mōw	N-msc | 3ms	Noun - masculine singular construct | third person masculine singular	2472								 dream 				
28271	0	28154	1207	Hebrew	חָלָֽמְנוּ׃	חָלָֽמְנוּ׃	ḥā·lā·mə·nū	V-Qal-Perf-1cp	Verb - Qal - Perfect - first person common plural	2492								 . . . 				
28269	0	28155	1207	Hebrew	כְּפִתְר֥וֹן	כְּפִתְר֥וֹן	kə·p̄iṯ·rō·wn	Prep-k | N-msc	Preposition-k | Noun - masculine singular construct	6623								 had its own meaning 	.			
28272	0	28156	1207	Hebrew																		
28273	0	28157	1207	Hebrew																		
28274	0	28158	1207	Hebrew																		
28275	0	28159	1207	Hebrew																		
28276	0	28160	1207	Hebrew																		
28277	0	28161	1207	Hebrew																		
28278	0	28162	1207	Hebrew																		
28279	0	28163	1207	Hebrew																		
28280	0	28164	1207	Hebrew																		
28281	0	28165	1207	Hebrew																		
28284	0	28166	1208	Hebrew	נַ֣עַר	נַ֣עַר	na·‘ar	N-ms	Noun - masculine singular	5288		Genesis 41:12						 Now a young 				
28285	0	28167	1208	Hebrew	עִבְרִ֗י	עִבְרִ֗י	‘iḇ·rî	N-proper-ms	Noun - proper - masculine singular	5680								 Hebrew 				
28282	0	28168	1208	Hebrew	וְשָׁ֨ם	וְשָׁ֨ם	wə·šām	Conj-w | Adv	Conjunctive waw | Adverb	8033								 was there 				
28283	0	28169	1208	Hebrew	אִתָּ֜נוּ	אִתָּ֜נוּ	’it·tā·nū	Prep | 1cp	Preposition | first person common plural	854								 with us 	,			
28286	0	28170	1208	Hebrew	עֶ֚בֶד	עֶ֚בֶד	‘e·ḇeḏ	N-ms	Noun - masculine singular	5650								 a servant 				
28287	0	28171	1208	Hebrew	לְשַׂ֣ר	לְשַׂ֣ר	lə·śar	Prep-l | N-msc	Preposition-l | Noun - masculine singular construct	8269								 of the captain 				
28288	0	28172	1208	Hebrew	הַטַּבָּחִ֔ים	הַטַּבָּחִ֔ים	haṭ·ṭab·bā·ḥîm	Art | N-mp	Article | Noun - masculine plural	2876								 of the guard 	.			
28289	0	28173	1208	Hebrew	וַנְּ֨סַפֶּר־	וַנְּ֨סַפֶּר־	wan·nə·sap·per-	Conj-w | V-Piel-ConsecImperf-1cp	Conjunctive waw | Verb - Piel - Consecutive imperfect - first person common plural	5608								 We told him 				
28290	0	28174	1208	Hebrew	ל֔וֹ	ל֔וֹ	lō	Prep | 3ms	Preposition | third person masculine singular									 [our dreams] 				
28291	0	28175	1208	Hebrew	וַיִּפְתָּר־	וַיִּפְתָּר־	way·yip̄·tār-	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	6622								 and he interpreted 				
28294	0	28176	1208	Hebrew	חֲלֹמֹתֵ֑ינוּ	חֲלֹמֹתֵ֑ינוּ	ḥă·lō·mō·ṯê·nū	N-mpc | 1cp	Noun - masculine plural construct | first person common plural	2472								 [them] 				
28292	0	28177	1208	Hebrew	לָ֖נוּ	לָ֖נוּ	lā·nū	Prep | 1cp	Preposition | first person common plural									 for 				
28293	0	28178	1208	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 us 				
28295	0	28179	1208	Hebrew	אִ֥ישׁ	אִ֥ישׁ	’îš	N-ms	Noun - masculine singular	376								 individually 				
28296	0	28180	1208	Hebrew	כַּחֲלֹמ֖וֹ	כַּחֲלֹמ֖וֹ	ka·ḥă·lō·mōw	Prep-k | N-msc | 3ms	Preposition-k | Noun - masculine singular construct | third person masculine singular	2472								 . . . 				
28297	0	28181	1208	Hebrew	פָּתָֽר׃	פָּתָֽר׃	pā·ṯār	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	6622								 . . . 	.			
28298	0	28182	1208	Hebrew																		
28299	0	28183	1208	Hebrew																		
28300	0	28184	1208	Hebrew																		
28301	0	28185	1208	Hebrew																		
28302	0	28186	1208	Hebrew																		
28303	0	28187	1208	Hebrew																		
28304	0	28188	1208	Hebrew																		
28305	0	28189	1208	Hebrew																		
28306	0	28190	1208	Hebrew																		
28307	0	28191	1208	Hebrew																		
28308	0	28192	1209	Hebrew	וַיְהִ֛י	וַיְהִ֛י	way·hî	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	1961		Genesis 41:13						 And it happened 				
28311	0	28193	1209	Hebrew	לָ֖נוּ	לָ֖נוּ	lā·nū	Prep | 1cp	Preposition | first person common plural									 to us 				
28309	0	28194	1209	Hebrew	כַּאֲשֶׁ֥ר	כַּאֲשֶׁ֥ר	ka·’ă·šer	Prep-k | Pro-r	Preposition-k | Pronoun - relative	834								 just as 				
28310	0	28195	1209	Hebrew	פָּֽתַר־	פָּֽתַר־	pā·ṯar-	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	6622								 he had interpreted 	:			
28312	0	28196	1209	Hebrew	כֵּ֣ן	כֵּ֣ן	kên	Adv	Adverb	3651								 . . . 				
28313	0	28197	1209	Hebrew	הָיָ֑ה	הָיָ֑ה	hā·yāh	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	1961								 . . . 				
28314	0	28198	1209	Hebrew	אֹתִ֛י	אֹתִ֛י	’ō·ṯî	DirObjM | 1cs	Direct object marker | first person common singular	853								 - 				
28315	0	28199	1209	Hebrew	הֵשִׁ֥יב	הֵשִׁ֥יב	hê·šîḇ	V-Hifil-Perf-3ms	Verb - Hifil - Perfect - third person masculine singular	7725								 I was restored 				
28316	0	28200	1209	Hebrew	עַל־	עַל־	‘al-	Prep	Preposition	5921								 to 				
28317	0	28201	1209	Hebrew	כַּנִּ֖י	כַּנִּ֖י	kan·nî	N-msc | 1cs	Noun - masculine singular construct | first person common singular	3653								 my position 	,			
28318	0	28202	1209	Hebrew	וְאֹת֥וֹ	וְאֹת֥וֹ	wə·’ō·ṯōw	Conj-w | DirObjM | 3ms	Conjunctive waw | Direct object marker | third person masculine singular	853								 - 				
28319	0	28203	1209	Hebrew	תָלָֽה׃	תָלָֽה׃	ṯā·lāh	V-Qal-Perf-3ms	Verb - Qal - Perfect - third person masculine singular	8518								 and the other man was hanged 	.	”		
28320	0	28204	1209	Hebrew																		
28321	0	28205	1209	Hebrew																		
28322	0	28206	1209	Hebrew																		
28323	0	28207	1209	Hebrew																		
28324	0	28208	1209	Hebrew																		
28325	0	28209	1209	Hebrew																		
28326	0	28210	1209	Hebrew																		
28327	0	28211	1209	Hebrew																		
28328	0	28212	1209	Hebrew																		
28329	0	28213	1209	Hebrew																		
28331	0	28214	1210	Hebrew	פַּרְעֹה֙	פַּרְעֹה֙	par·‘ōh	N-proper-ms	Noun - proper - masculine singular	6547		Genesis 41:14	<p class=|hdg|>Joseph Interprets Pharaoh’s Dreams		<p class=|reg|>			 So Pharaoh 				
28330	0	28215	1210	Hebrew	וַיִּשְׁלַ֤ח	וַיִּשְׁלַ֤ח	way·yiš·laḥ	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	7971								 sent for 				
28332	0	28216	1210	Hebrew	וַיִּקְרָ֣א	וַיִּקְרָ֣א	way·yiq·rā	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	7121								 . . . 				
28333	0	28217	1210	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 				
28334	0	28218	1210	Hebrew	יוֹסֵ֔ף	יוֹסֵ֔ף	yō·w·sêp̄	N-proper-ms	Noun - proper - masculine singular	3130								 Joseph 	,			
28335	0	28219	1210	Hebrew	וַיְרִיצֻ֖הוּ	וַיְרִיצֻ֖הוּ	way·rî·ṣu·hū	Conj-w | V-Hifil-ConsecImperf-3mp | 3ms	Conjunctive waw | Verb - Hifil - Consecutive imperfect - third person masculine plural | third person masculine singular	7323								 who was quickly brought 				
28336	0	28220	1210	Hebrew	מִן־	מִן־	min-	Prep	Preposition	4480								 out of 				
28337	0	28221	1210	Hebrew	הַבּ֑וֹר	הַבּ֑וֹר	hab·bō·wr	Art | N-ms	Article | Noun - masculine singular	953								 the dungeon 	.			
28338	0	28222	1210	Hebrew	וַיְגַלַּח֙	וַיְגַלַּח֙	way·ḡal·laḥ	Conj-w | V-Piel-ConsecImperf-3ms	Conjunctive waw | Verb - Piel - Consecutive imperfect - third person masculine singular	1548								 After he had shaved 				
28339	0	28223	1210	Hebrew	וַיְחַלֵּ֣ף	וַיְחַלֵּ֣ף	way·ḥal·lêp̄	Conj-w | V-Piel-ConsecImperf-3ms	Conjunctive waw | Verb - Piel - Consecutive imperfect - third person masculine singular	2498								 and changed 				
28340	0	28224	1210	Hebrew	שִׂמְלֹתָ֔יו	שִׂמְלֹתָ֔יו	śim·lō·ṯāw	N-fpc | 3ms	Noun - feminine plural construct | third person masculine singular	8071								 his clothes 	,			
28341	0	28225	1210	Hebrew	וַיָּבֹ֖א	וַיָּבֹ֖א	way·yā·ḇō	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	935								 he went in 				
28342	0	28226	1210	Hebrew	אֶל־	אֶל־	’el-	Prep	Preposition	413								 before 				
28343	0	28227	1210	Hebrew	פַּרְעֹֽה׃	פַּרְעֹֽה׃	par·‘ōh	N-proper-ms	Noun - proper - masculine singular	6547								 Pharaoh 	.			
28344	0	28228	1210	Hebrew																		
28345	0	28229	1210	Hebrew																		
28346	0	28230	1210	Hebrew																		
28347	0	28231	1210	Hebrew																		
28348	0	28232	1210	Hebrew																		
28349	0	28233	1210	Hebrew																		
28350	0	28234	1210	Hebrew																		
28351	0	28235	1210	Hebrew																		
28352	0	28236	1210	Hebrew																		
28353	0	28237	1210	Hebrew																		
28355	0	28238	1211	Hebrew	פַּרְעֹה֙	פַּרְעֹה֙	par·‘ōh	N-proper-ms	Noun - proper - masculine singular	6547		Genesis 41:15			<p class=|reg|>			 Pharaoh 				
28354	0	28239	1211	Hebrew	וַיֹּ֤אמֶר	וַיֹּ֤אמֶר	way·yō·mer	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	559								 said 				
28356	0	28240	1211	Hebrew	אֶל־	אֶל־	’el-	Prep	Preposition	413								 to 				
28357	0	28241	1211	Hebrew	יוֹסֵ֔ף	יוֹסֵ֔ף	yō·w·sêp̄	N-proper-ms	Noun - proper - masculine singular	3130								 Joseph 	,			
28358	0	28242	1211	Hebrew	חֲל֣וֹם	חֲל֣וֹם	ḥă·lō·wm	N-ms	Noun - masculine singular	2472							“	 I had a dream 				
28359	0	28243	1211	Hebrew	חָלַ֔מְתִּי	חָלַ֔מְתִּי	ḥā·lam·tî	V-Qal-Perf-1cs	Verb - Qal - Perfect - first person common singular	2492								 . . . 	,			
28361	0	28244	1211	Hebrew	אֵ֣ין	אֵ֣ין	’ên	Adv	Adverb	369								 and no 				
28362	0	28245	1211	Hebrew	אֹת֑וֹ	אֹת֑וֹ	’ō·ṯōw	DirObjM | 3ms	Direct object marker | third person masculine singular	853								 - 				
28360	0	28246	1211	Hebrew	וּפֹתֵ֖ר	וּפֹתֵ֖ר	ū·p̄ō·ṯêr	Conj-w | V-Qal-Prtcpl-ms	Conjunctive waw | Verb - Qal - Participle - masculine singular	6622								 one can interpret it 	.			
28363	0	28247	1211	Hebrew	וַאֲנִ֗י	וַאֲנִ֗י	wa·’ă·nî	Conj-w | Pro-1cs	Conjunctive waw | Pronoun - first person common singular	589								 But I 				
28364	0	28248	1211	Hebrew	שָׁמַ֤עְתִּי	שָׁמַ֤עְתִּי	šā·ma‘·tî	V-Qal-Perf-1cs	Verb - Qal - Perfect - first person common singular	8085								 have heard 				
28366	0	28249	1211	Hebrew	לֵאמֹ֔ר	לֵאמֹ֔ר	lê·mōr	Prep-l | V-Qal-Inf	Preposition-l | Verb - Qal - Infinitive construct	559								 it said 				
28365	0	28250	1211	Hebrew	עָלֶ֙יךָ֙	עָלֶ֙יךָ֙	‘ā·le·ḵā	Prep | 2ms	Preposition | second person masculine singular	5921								 of you 				
28367	0	28251	1211	Hebrew	תִּשְׁמַ֥ע	תִּשְׁמַ֥ע	tiš·ma‘	V-Qal-Imperf-2ms	Verb - Qal - Imperfect - second person masculine singular	8085								 that when you hear 				
28368	0	28252	1211	Hebrew	חֲל֖וֹם	חֲל֖וֹם	ḥă·lō·wm	N-ms	Noun - masculine singular	2472								 a dream 				
28369	0	28253	1211	Hebrew	לִפְתֹּ֥ר	לִפְתֹּ֥ר	lip̄·tōr	Prep-l | V-Qal-Inf	Preposition-l | Verb - Qal - Infinitive construct	6622								 you can interpret it 				
28370	0	28254	1211	Hebrew	אֹתֽוֹ׃	אֹתֽוֹ׃	’ō·ṯōw	DirObjM | 3ms	Direct object marker | third person masculine singular	853								 - 	.	”		
28371	0	28255	1211	Hebrew																		
28372	0	28256	1211	Hebrew																		
28373	0	28257	1211	Hebrew																		
28374	0	28258	1211	Hebrew																		
28375	0	28259	1211	Hebrew																		
28376	0	28260	1211	Hebrew																		
28377	0	28261	1211	Hebrew																		
28378	0	28262	1211	Hebrew																		
28379	0	28263	1211	Hebrew																		
28380	0	28264	1211	Hebrew																		
28386	0	28265	1212	Hebrew	בִּלְעָדָ֑י	בִּלְעָדָ֑י	bil·‘ā·ḏāy	Prep | 1cs	Preposition | first person common singular	1107		Genesis 41:16			<p class=|reg|>		“	 I myself cannot do it 	,	”		
28382	0	28266	1212	Hebrew	יוֹסֵ֧ף	יוֹסֵ֧ף	yō·w·sêp̄	N-proper-ms	Noun - proper - masculine singular	3130								 Joseph 				
28383	0	28267	1212	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 				
28381	0	28268	1212	Hebrew	וַיַּ֨עַן	וַיַּ֨עַן	way·ya·‘an	Conj-w | V-Qal-ConsecImperf-3ms	Conjunctive waw | Verb - Qal - Consecutive imperfect - third person masculine singular	6030								 replied 				
28384	0	28269	1212	Hebrew	פַּרְעֹ֛ה	פַּרְעֹ֛ה	par·‘ōh	N-proper-ms	Noun - proper - masculine singular	6547								 . . . 				
28385	0	28270	1212	Hebrew	לֵאמֹ֖ר	לֵאמֹ֖ר	lê·mōr	Prep-l | V-Qal-Inf	Preposition-l | Verb - Qal - Infinitive construct	559								 . . . 	,			
28387	0	28271	1212	Hebrew	אֱלֹהִ֕ים	אֱלֹהִ֕ים	’ĕ·lō·hîm	N-mp	Noun - masculine plural	430							“	 but God 				
28391	0	28272	1212	Hebrew	פַּרְעֹֽה׃	פַּרְעֹֽה׃	par·‘ōh	N-proper-ms	Noun - proper - masculine singular	6547								 { will give } Pharaoh 				
28390	0	28273	1212	Hebrew	שְׁל֥וֹם	שְׁל֥וֹם	šə·lō·wm	N-msc	Noun - masculine singular construct	7965								 a sound 				
28388	0	28274	1212	Hebrew	יַעֲנֶ֖ה	יַעֲנֶ֖ה	ya·‘ă·neh	V-Qal-Imperf-3ms	Verb - Qal - Imperfect - third person masculine singular	6030								 answer 				
28389	0	28275	1212	Hebrew	אֶת־	אֶת־	’eṯ-	DirObjM	Direct object marker	853								 - 	.	”		
28392	0	28276	1212	Hebrew																		
28393	0	28277	1212	Hebrew																		
28394	0	28278	1212	Hebrew																		
28395	0	28279	1212	Hebrew																		
28396	0	28280	1212	Hebrew																		
28397	0	28281	1212	Hebrew																		
28398	0	28282	1212	Hebrew																		
28399	0	28283	1212	Hebrew																		
28400	0	28284	1212	Hebrew																		
28401	0	28285	1212	Hebrew																		
28403	0	28286	1213	Hebrew	פַּרְעֹ֖ה	פַּרְעֹ֖ה	par·‘ōh	N-proper-ms	Noun - proper - masculine singular	6547		Genesis 41:17			<p class=|reg|>			 Then Pharaoh 				
28402	0	28287	1213	Hebrew	וַיְדַבֵּ֥ר	וַיְדַבֵּ֥ר	way·ḏab·bêr	Conj-w | V-Piel-ConsecImperf-3ms	Conjunctive waw | Verb - Piel - Consecutive imperfect - third person masculine singular	1696								 said 				
